2017,2,7,22,10.433182309140133,312.0165431980188
2017,4,2,18,12.855575294815557,203.53910699345548
2014,6,18,3,2.9758902503113163,264.02882159007663
2015,7,14,1,11.881028341028237,321.2518941000926
2016,3,31,0,13.008323170233323,265.3091283609808
2016,5,24,23,4.157296378643056,214.10871381434032
2016,8,27,21,5.695918310875882,324.1794176412967
2017,5,18,19,12.98577380092677,230.18116261498898
2017,7,12,0,11.403983564618722,313.39406188291184
2018,5,29,21,6.87443189235856,253.09747798043082
2018,6,11,22,3.2882129296533753,252.53269161001344
2015,11,17,0,19.480854607712686,219.02037891139904
2015,5,6,22,9.40922093546278,232.27475066140403
2015,5,9,22,8.116196853055325,262.72376456517276
2015,6,23,0,13.686193678165596,286.3476431433579
2015,6,27,22,11.926215345799605,320.218043344032
2016,5,10,20,15.1116188613818,261.8152146680541
2016,11,29,22,15.03996260098472,234.82289895449833
2016,4,1,0,13.758534574855872,252.32187582761657
2016,11,30,1,18.13453835465194,254.4601935010523
2015,12,25,23,12.889552483267918,239.33173960448102
2016,5,9,22,0.33298868294571743,69.1954906251221
2017,3,28,19,10.77861603523465,215.0063225421583
2015,5,16,22,16.89842973691136,241.07696720943426
2016,3,16,1,20.98255381723614,242.6430635121698
2017,2,28,22,15.997359490764197,258.7390609467361
2018,12,1,23,12.608527495978636,220.1956898785543
2019,3,3,20,23.142181339765585,256.40440649449454
2019,3,15,0,14.288060997756155,255.7643006857873
2018,5,1,22,18.329650459388372,222.35994210031416
2018,5,1,22,11.448927705287188,233.84351891818076
2018,7,3,0,6.246128869256175,263.9840433208962
2016,7,18,22,2.3064523675255515,283.1105231360958
2015,5,8,20,12.857628283986,259.6017918863702
2015,7,13,23,13.932753121185048,307.3864928078566
2015,5,27,21,2.100780718241639,214.0395980394776
2016,1,21,22,13.636527107370696,227.93038698356094
2018,5,14,21,1.454524202881089,336.3527082762004
2015,9,18,13,11.88000042404282,235.79810466123
2016,1,9,1,13.465720265449084,215.28119359553827
2014,8,10,1,4.20599741152795,326.43287856745724
2016,5,24,3,7.954423157049094,287.19481900906703
2016,4,10,22,11.734212969139465,256.0036316235338
2016,4,11,1,9.988421457169478,235.08899387760334
2019,3,23,23,12.792901593150468,274.249472692135
2012,3,2,23,20.968202354613734,255.13342767802348
2013,6,2,20,6.631705842743142,247.28359616579817
2013,7,1,23,6.141963849316321,205.57377185938972
2013,7,9,21,20.477208712186595,313.00198233191793
2013,8,7,19,8.763574079316765,282.40284962284704
2012,2,29,0,22.730805931628698,234.5743239069763
2012,4,15,1,20.16228029748461,224.4450078721731
2012,5,31,0,8.028289424485445,329.7630839771154
2013,1,29,21,23.02807765846302,224.85965216797317
2013,4,18,1,13.935309740416988,247.94894774312775
2013,5,20,20,7.0107832955729394,239.24253594191475
2013,6,12,22,12.163181200817494,271.90594805420534
2013,8,18,23,9.011808339978382,223.56379870794052
2013,11,17,17,23.757747685143624,233.2801961418122
2013,11,17,20,22.763985608333705,262.54121176735555
2013,12,21,0,14.604090880056875,236.9956694869652
2014,7,3,21,15.697868781626301,263.91816112989704
2014,7,7,21,13.87828755076431,279.2785021212388
2012,4,29,8,14.196012560973681,275.2169353214534
2013,5,10,3,13.154390660085987,313.3303505176617
2013,6,17,20,14.753142180268718,305.6694147497414
2013,8,10,18,13.990741175549967,294.0213022890501
2014,3,15,22,12.182652373568615,275.42417346611046
2014,4,29,21,14.451035820166746,231.4315851983958
2014,5,21,3,10.23634066747273,268.0705015520468
2013,8,31,0,11.545023091479766,290.5848018526328
2013,5,20,21,12.70144185886448,248.72062405868652
2013,6,19,23,2.7552178333320025,224.89812176814672
2012,6,9,0,13.775283755524967,294.87525277751627
2012,4,27,0,10.041879840493442,323.3969102140239
2013,5,20,22,16.488147079900646,252.62022148318633
2013,3,31,4,9.733373628636835,298.24910802780107
2013,3,18,22,15.61669491282762,280.820142110667
2012,4,30,23,12.371382854294568,263.33503657241096
2012,5,10,18,9.8697190789583,229.8007527325966
2013,5,16,0,4.970619626058694,291.9809764869208
2013,11,17,20,30.774403038580015,240.46561973467865
2013,6,18,22,12.455637986533615,269.91769418247713
2013,8,28,4,6.613027189101068,318.90434563860606
2013,4,27,2,18.200728464910505,284.1641631054922
2013,5,30,19,14.515050403230843,248.02608722972144
2013,4,23,0,9.768966976199854,308.3944436408244
2013,8,13,13,13.97836293037156,272.0992907679446
2013,7,5,0,9.995153682256168,199.0157003721984
2014,9,4,6,16.80464347150311,273.9627764655943
2013,10,14,20,15.999742577536043,244.95689181042263
2013,3,18,21,18.33648018118988,300.1734994320132
2013,6,17,20,17.348804378505534,307.42817503058143
2013,10,27,0,11.841473572478932,287.1389661559587
2014,4,3,3,13.255264167042624,249.48239019530524
2014,5,21,2,9.170829824589969,303.99596912277894
2013,8,6,23,18.86972004417417,289.9047149505909
2013,4,8,0,17.761617771136414,282.5669997524827
2013,7,10,0,20.46813739337024,312.9381841164162
2013,5,21,2,18.15152598008415,234.89361454667872
2013,5,25,22,4.300692629195309,306.4172823388193
2013,7,23,20,5.649879297293218,327.75099354806434
2014,5,20,21,9.09741277254595,258.9806764072564
2014,5,21,20,5.146936545223616,261.0872886792158
2016,11,27,23,21.10288767267973,226.68220794531229
2017,1,21,23,8.488263573942842,223.6599747336258
2017,1,22,0,11.047993278671038,261.35138135359074
2018,5,14,23,2.829687667204216,267.7013271042827
2018,5,31,22,18.89941112823529,224.08866851661605
2019,4,13,15,12.917867314231524,230.3499400615218
2019,4,14,19,23.548500978636948,218.1154626867633
2019,4,30,19,12.429137961468008,228.70010409481722
2019,5,1,1,20.724826922245526,215.33813665312985
2019,4,30,21,11.916930916309736,217.5705158487092
2019,5,5,22,8.315416810298256,282.93697582390246
2019,5,5,23,2.6125223206642083,293.4292697679876
2019,5,6,1,8.821610929732174,270.83630663782515
2019,5,7,21,10.76823767887168,243.25094567368657
2019,5,18,2,16.3326369751824,233.9287008040863
2019,5,18,7,7.603417833723279,237.15362607302808
2019,5,18,11,12.918219983633564,222.045302661211
2019,5,20,20,21.867232580425956,206.36655278853556
2019,5,21,23,17.294575756708728,203.60510715232076
2019,5,23,2,12.294253506298235,235.58855452946008
2019,5,25,22,10.104513015182416,252.84696248994013
2019,6,24,22,0.2013483065223852,61.19058188892873
2019,8,12,0,6.834734030661749,224.37794836173842
2019,8,16,1,10.143853359068403,313.55348022898636
2019,9,29,21,14.816858837877108,272.10043358623
2019,10,21,2,15.565153826483174,272.79963876970834
2019,12,16,17,15.797314043420686,235.37390243019945
2019,12,16,16,14.498715925203351,249.61882761625202
2019,5,28,0,13.061883845520434,265.3536748741491
2019,5,27,21,12.534426653497484,247.60319727752568
2019,12,28,0,14.67778447950927,215.68372294111066
2019,6,23,4,4.480071071287473,229.2240592872804
2019,7,4,23,9.286195155447642,269.247586377956
2014,4,28,1,23.367301168121763,229.854120872188
2014,4,29,1,21.825840566637343,227.43181336836074
2018,7,20,18,11.412173998243725,274.1037834571486
2020,3,3,7,24.698215578357306,272.20867400410964
2014,5,22,19,5.409827297345023,340.6948345001808
2017,6,28,23,14.212333619019223,272.42184073920527
2020,3,31,14,18.830632400622736,278.794901139028
2019,5,21,0,19.281385979923964,230.76082336100748
2020,5,4,23,0.36864559235231137,150.61907200153956
2020,5,17,23,7.823654356492085,335.68589870363184
2015,6,2,0,0.6133669332282983,308.4745291952778
2015,7,16,1,8.248480757438335,260.639789229794
2015,7,16,0,8.766339400128745,292.5168790682405
2017,3,26,23,11.825875664191264,248.15199898100855
2018,8,6,21,11.491615617910112,305.0166085024714
2019,4,4,1,13.70362354985427,267.50076080575116
2019,4,13,12,12.248146032553374,263.7520670882495
2019,4,28,23,11.722853601790442,279.86331144640906
2019,5,3,21,2.9552299971625775,62.018974345471094
2019,5,5,22,1.2673434410790438,340.11601719802013
2019,5,8,10,13.40749014612201,234.56202555778742
2019,5,23,0,11.164083004123802,231.6373701389301
2019,5,24,1,9.30398391511287,225.5902129985459
2019,5,23,23,14.986907954777788,293.12982772645364
2019,6,12,0,9.408767548449074,311.2740034190989
2019,6,17,1,9.907412139259074,323.5324274817568
2019,6,19,1,13.81191699074661,307.36820139773977
2019,6,25,2,9.000105870956473,318.43114567954865
2019,7,27,0,11.429617007659859,311.8485027680262
2019,8,10,22,15.575502264364923,291.07590321825427
2019,9,30,23,14.348264305958384,238.95804912772576
2019,10,1,22,13.091961198725748,240.3269996400636
2019,10,2,0,14.69748221621165,239.4772385542546
2019,10,10,1,10.459364083491879,245.00607885081192
2019,11,7,2,13.737582525632195,278.4159137458057
2019,4,30,23,10.861841487925702,265.23338518742526
2019,4,13,7,19.00445825054332,245.31230076658295
2018,6,6,7,10.7050013511795,28.930959233407577
2019,6,19,2,11.607560909995456,308.7360748518839
2019,6,20,1,1.3664357134241853,21.491644824044897
2019,6,21,21,12.713174249835197,264.3299622624587
2019,7,4,23,7.686418544933519,297.3842772189946
2017,6,9,0,0.4561644846278401,284.8634997983778
2016,4,13,2,16.103505885473293,274.9847535701949
2020,3,18,23,10.554207233030818,236.8027200305352
2020,3,20,1,14.596330066964951,266.74064442356166
2020,3,22,22,12.398316108229746,320.57257597428224
2020,3,24,2,8.390353270732927,274.71804288898943
2020,3,28,20,19.95129722966905,281.6631418083047
2020,4,7,21,20.54656806367036,283.70711392451614
2020,4,8,18,17.47651095808596,309.6792828647465
2020,4,11,23,10.590105987817777,264.14735563997243
2020,4,19,1,16.999001494092585,279.46011237034946
2020,4,25,2,22.13221205807132,289.31061658152396
2020,4,28,22,10.606382282322414,322.3462027497178
2020,5,3,22,6.990441322784325,281.1033465803337
2020,5,8,0,19.380711664797754,316.30596000376534
2020,5,12,0,7.819006085693823,284.2667720046899
2020,5,22,3,4.237610479227686,319.25202139538294
2015,8,4,19,9.20321189038792,323.93304689959393
2017,7,8,1,8.451782112314316,9.985336537886411
2017,8,12,22,5.222939104068063,304.5264694110204
2015,6,4,1,4.438168241861711,64.20589053142584
2018,5,20,1,6.4329811592250845,273.1715420425012
2020,4,22,4,9.012959967088362,280.36579563821607
2020,5,23,1,8.04333835737029,269.4737157477504
2020,5,26,1,8.040288736281042,304.3452807574796
2020,5,28,2,11.670789106159754,332.4991965409345
2020,7,18,23,9.494622012853764,273.041207767527
